"Module_No","Exam_Year","Exam_Sitting","Title","Module_name.x","Module_URL","Module_name.y","Doc_Type","language","paper","annex","region","HL_SAL_FAL","control"
7574,2018,"February","2018 Grade 12 NSC Supplementary Exams (Feb/March)","Xitsonga HL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=SEK_hIKnOsA%3d&tabid=1920&portalid=0&mid=7574","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","  "
7574,2018,"February","2018 Grade 12 NSC Supplementary Exams (Feb/March)","Xitsonga HL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=7SCvZn0_oWM%3d&tabid=1920&portalid=0&mid=7574","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","   memo"
7574,2018,"February","2018 Grade 12 NSC Supplementary Exams (Feb/March)","Xitsonga HL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=YcINN5nkir4%3d&tabid=1920&portalid=0&mid=7574","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","  "
7574,2018,"February","2018 Grade 12 NSC Supplementary Exams (Feb/March)","Xitsonga HL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=Mm8h4RRUPcE%3d&tabid=1920&portalid=0&mid=7574","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","   memo"
7574,2018,"February","2018 Grade 12 NSC Supplementary Exams (Feb/March)","Xitsonga HL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=9POtbpAcNYM%3d&tabid=1920&portalid=0&mid=7574","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","  "
7574,2018,"February","2018 Grade 12 NSC Supplementary Exams (Feb/March)","Xitsonga HL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=OwrseP_ICVo%3d&tabid=1920&portalid=0&mid=7574","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","   memo"
8241,2018,"May","2018 May/June NSC Exam Papers","Xitsonga FAL Paper 1 ","https://www.education.gov.za/LinkClick.aspx?fileticket=ZV6iUGwYGSE%3d&tabid=2182&portalid=0&mid=8241","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","   "
8241,2018,"May","2018 May/June NSC Exam Papers","Xitsonga FAL Paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=a-boUmrMnPs%3d&tabid=2182&portalid=0&mid=8241","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","   memo"
8241,2018,"May","2018 May/June NSC Exam Papers","Xitsonga HL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=7CRU8j2xApI%3d&tabid=2182&portalid=0&mid=8241","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","  "
8241,2018,"May","2018 May/June NSC Exam Papers","Xitsonga HL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=vGNdAMnhrtI%3d&tabid=2182&portalid=0&mid=8241","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","   memo"
8241,2018,"May","2018 May/June NSC Exam Papers","Xitsonga FAL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=CK6IzrGYcb4%3d&tabid=2182&portalid=0&mid=8241","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","  "
8241,2018,"May","2018 May/June NSC Exam Papers","Xitsonga FAL Paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=nrRBCdZXz6k%3d&tabid=2182&portalid=0&mid=8241","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","   memo"
8241,2018,"May","2018 May/June NSC Exam Papers","Xitsonga HL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=RpAFayZvvi4%3d&tabid=2182&portalid=0&mid=8241","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","  "
8241,2018,"May","2018 May/June NSC Exam Papers","Xitsonga HL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=PV4QFEuON-c%3d&tabid=2182&portalid=0&mid=8241","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","   memo"
8241,2018,"May","2018 May/June NSC Exam Papers","Xitsonga FAL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=6N_CTdwF-k8%3d&tabid=2182&portalid=0&mid=8241","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","  "
8241,2018,"May","2018 May/June NSC Exam Papers","Xitsonga FAL Paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=xa-EHCTlzlE%3d&tabid=2182&portalid=0&mid=8241","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","   memo"
8241,2018,"May","2018 May/June NSC Exam Papers","Xitsonga HL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=YzX48x2pKZ8%3d&tabid=2182&portalid=0&mid=8241","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","  "
8241,2018,"May","2018 May/June NSC Exam Papers","Xitsonga HL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=KcMUK8iNaw8%3d&tabid=2182&portalid=0&mid=8241","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","   memo"
7329,2018,"November","2018 November NSC Examination Papers ","Xitsonga FAL Paper 1 ","https://www.education.gov.za/LinkClick.aspx?fileticket=T4gzccpQs1A%3d&tabid=2268&portalid=0&mid=7329","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","   "
7329,2018,"November","2018 November NSC Examination Papers ","Xitsonga FAL Paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=6SruN1T8sgM%3d&tabid=2268&portalid=0&mid=7329","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","   memo"
7329,2018,"November","2018 November NSC Examination Papers ","Xitsonga HL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=zEHxJYMfAW4%3d&tabid=2268&portalid=0&mid=7329","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","  "
7329,2018,"November","2018 November NSC Examination Papers ","Xitsonga HL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=zEHxJYMfAW4%3d&tabid=2268&portalid=0&mid=7329","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","   memo"
7329,2018,"November","2018 November NSC Examination Papers ","Xitsonga FAL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=p1uiYnjtvNE%3d&tabid=2268&portalid=0&mid=7329","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","  "
7329,2018,"November","2018 November NSC Examination Papers ","Xitsonga FAL Paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=vv6lwZPgv78%3d&tabid=2268&portalid=0&mid=7329","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","   memo"
7329,2018,"November","2018 November NSC Examination Papers ","Xitsonga HL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=ZrNBmfuk4uw%3d&tabid=2268&portalid=0&mid=7329","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","  "
7329,2018,"November","2018 November NSC Examination Papers ","Xitsonga HL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=-x6sStuJGFM%3d&tabid=2268&portalid=0&mid=7329","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","   memo"
7329,2018,"November","2018 November NSC Examination Papers ","Xitsonga FAL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=TzTsi7vu8BY%3d&tabid=2268&portalid=0&mid=7329","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","  "
7329,2018,"November","2018 November NSC Examination Papers ","Xitsonga FAL Paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=7Tf3JzYLNaw%3d&tabid=2268&portalid=0&mid=7329","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","   memo"
7329,2018,"November","2018 November NSC Examination Papers ","Xitsonga HL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=ulqwFp_p6sU%3d&tabid=2268&portalid=0&mid=7329","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","  "
7329,2018,"November","2018 November NSC Examination Papers ","Xitsonga HL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=qVKx8M7g3l8%3d&tabid=2268&portalid=0&mid=7329","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","   memo"
6368,2017,"February","2017 Feb/March NSC Exam Papers","Xitsonga FAL Paper 1 ","https://www.education.gov.za/LinkClick.aspx?fileticket=_H5vTkOzPRM%3d&tabid=1608&portalid=0&mid=6368","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","   "
6368,2017,"February","2017 Feb/March NSC Exam Papers","Xitsonga FAL Paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=lO6WgPFGE9k%3d&tabid=1608&portalid=0&mid=6368","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","   memo"
6368,2017,"February","2017 Feb/March NSC Exam Papers","Xitsonga HL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=GAT_NIbnLZU%3d&tabid=1608&portalid=0&mid=6368","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","  "
6368,2017,"February","2017 Feb/March NSC Exam Papers","Xitsonga HL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=NYomgECgCgw%3d&tabid=1608&portalid=0&mid=6368","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","   memo"
6368,2017,"February","2017 Feb/March NSC Exam Papers","Xitsonga FAL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=mYiNDWWssKE%3d&tabid=1608&portalid=0&mid=6368","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","  "
6368,2017,"February","2017 Feb/March NSC Exam Papers","Xitsonga FAL Paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=R57EhRg7YQg%3d&tabid=1608&portalid=0&mid=6368","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","   memo"
6368,2017,"February","2017 Feb/March NSC Exam Papers","Xitsonga HL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=mGIOu0Ulehs%3d&tabid=1608&portalid=0&mid=6368","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","  "
6368,2017,"February","2017 Feb/March NSC Exam Papers","Xitsonga HL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=EkYYKVmLDFg%3d&tabid=1608&portalid=0&mid=6368","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","   memo"
6368,2017,"February","2017 Feb/March NSC Exam Papers","Xitsonga FAL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=WmAIxOzUtVY%3d&tabid=1608&portalid=0&mid=6368","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","  "
6368,2017,"February","2017 Feb/March NSC Exam Papers","Xitsonga FAL Paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=iUktzGgly9w%3d&tabid=1608&portalid=0&mid=6368","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","   memo"
6368,2017,"February","2017 Feb/March NSC Exam Papers","Xitsonga HL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=604NIxZh2CQ%3d&tabid=1608&portalid=0&mid=6368","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","  "
6368,2017,"February","2017 Feb/March NSC Exam Papers","Xitsonga HL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=dAXibmCVsOY%3d&tabid=1608&portalid=0&mid=6368","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","   memo"
8638,2017,"November","2017 November NSC Examination Papers","Xitsonga FAL Paper 1 ","https://www.education.gov.za/LinkClick.aspx?fileticket=osvBqZHwrKE%3d&tabid=1856&portalid=0&mid=8638","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","   "
8638,2017,"November","2017 November NSC Examination Papers","Xitsonga FAL Paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=A2Vkj6Uk6MM%3d&tabid=1856&portalid=0&mid=8638","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","   memo"
8638,2017,"November","2017 November NSC Examination Papers","Xitsonga HL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=ynf5ayQUsrs%3d&tabid=1856&portalid=0&mid=8638","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","  "
8638,2017,"November","2017 November NSC Examination Papers","Xitsonga HL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=CloUObUMGAM%3d&tabid=1856&portalid=0&mid=8638","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","   memo"
8638,2017,"November","2017 November NSC Examination Papers","Xitsonga FAL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=ZJU4txDx5bc%3d&tabid=1856&portalid=0&mid=8638","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","  "
8638,2017,"November","2017 November NSC Examination Papers","Xitsonga FAL Paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=O8BCHHVBSVM%3d&tabid=1856&portalid=0&mid=8638","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","   memo"
8638,2017,"November","2017 November NSC Examination Papers","Xitsonga HL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=TF-Y5L_I4VE%3d&tabid=1856&portalid=0&mid=8638","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","  "
8638,2017,"November","2017 November NSC Examination Papers","Xitsonga HL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=7yX0IV9jxqs%3d&tabid=1856&portalid=0&mid=8638","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","   memo"
8638,2017,"November","2017 November NSC Examination Papers","Xitsonga FAL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=y5_L7ghwh7k%3d&tabid=1856&portalid=0&mid=8638","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","  "
8638,2017,"November","2017 November NSC Examination Papers","Xitsonga FAL Paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=dWVPPWzEwl4%3d&tabid=1856&portalid=0&mid=8638","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","   memo"
8638,2017,"November","2017 November NSC Examination Papers","Xitsonga HL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=jBrX_QybA4E%3d&tabid=1856&portalid=0&mid=8638","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","  "
8638,2017,"November","2017 November NSC Examination Papers","Xitsonga HL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=4qK_sGeYWG4%3d&tabid=1856&portalid=0&mid=8638","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","   memo"
4413,2016,"February","2016 Feb/March NSC Examination Papers","Xitsonga HL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=JPVZ1YzyPJI%3d&tabid=1000&portalid=0&mid=4413","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","  "
4413,2016,"February","2016 Feb/March NSC Examination Papers","Xitsonga HL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=e-m2sIOuAmA%3d&tabid=1000&portalid=0&mid=4413","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","   memo"
4413,2016,"February","2016 Feb/March NSC Examination Papers","Xitsonga HL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=TbThh6HuKYQ%3d&tabid=1000&portalid=0&mid=4413","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","  "
4413,2016,"February","2016 Feb/March NSC Examination Papers","Xitsonga HL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=4dwNyqa0xQo%3d&tabid=1000&portalid=0&mid=4413","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","   memo"
4413,2016,"February","2016 Feb/March NSC Examination Papers","Xitsonga HL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=tTq5XlL_hUg%3d&tabid=1000&portalid=0&mid=4413","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","  "
4413,2016,"February","2016 Feb/March NSC Examination Papers","Xitsonga HL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=6FPma73562s%3d&tabid=1000&portalid=0&mid=4413","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","   memo"
5730,2016,"May","2016 ASC Exam Papers (May/June)","Xitsonga FAL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=UtWuJi6WQTw%3d&tabid=1375&portalid=0&mid=5730","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","  "
5730,2016,"May","2016 ASC Exam Papers (May/June)","Xitsonga FAL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=t9SEFds8jnA%3d&tabid=1375&portalid=0&mid=5730","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","   memo"
5730,2016,"May","2016 ASC Exam Papers (May/June)","Xitsonga HL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=kVGcwhqbUgg%3d&tabid=1375&portalid=0&mid=5730","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","  "
5730,2016,"May","2016 ASC Exam Papers (May/June)","Xitsonga HL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=DR0Cxtppc-w%3d&tabid=1375&portalid=0&mid=5730","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","   memo"
5730,2016,"May","2016 ASC Exam Papers (May/June)","Xitsonga FAL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=K4YAozVZwKk%3d&tabid=1375&portalid=0&mid=5730","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","  "
5730,2016,"May","2016 ASC Exam Papers (May/June)","Xitsonga FAL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=wtW0BfOLDTU%3d&tabid=1375&portalid=0&mid=5730","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","   memo"
5730,2016,"May","2016 ASC Exam Papers (May/June)","Xitsonga HL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=ngMzIewfK1Q%3d&tabid=1375&portalid=0&mid=5730","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","  "
5730,2016,"May","2016 ASC Exam Papers (May/June)","Xitsonga HL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=L9JQwFeOZbw%3d&tabid=1375&portalid=0&mid=5730","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","   memo"
5730,2016,"May","2016 ASC Exam Papers (May/June)","Xitsonga FAL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=x2DJvqj6GiQ%3d&tabid=1375&portalid=0&mid=5730","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","  "
5730,2016,"May","2016 ASC Exam Papers (May/June)","Xitsonga FAL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=30DQeIY-E7Q%3d&tabid=1375&portalid=0&mid=5730","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","   memo"
5730,2016,"May","2016 ASC Exam Papers (May/June)","Xitsonga HL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=XDSp_qnsL9s%3d&tabid=1375&portalid=0&mid=5730","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","  "
5730,2016,"May","2016 ASC Exam Papers (May/June)","Xitsonga HL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=-EcwcXXQJ3E%3d&tabid=1375&portalid=0&mid=5730","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","   memo"
6158,2016,"November","2016 NSC Examinations (Oct/Nov)","Xitsonga HL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=dHlS4py-Mnk%3d&tabid=1508&portalid=0&mid=6158","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","  "
6158,2016,"November","2016 NSC Examinations (Oct/Nov)","Xitsonga HL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=zMKlBf1IwJk%3d&tabid=1508&portalid=0&mid=6158","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","   memo"
6158,2016,"November","2016 NSC Examinations (Oct/Nov)","Xitsonga HL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=BlTU1zr8cMk%3d&tabid=1508&portalid=0&mid=6158","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","  "
6158,2016,"November","2016 NSC Examinations (Oct/Nov)","Xitsonga HL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=hqtJYjJA6mU%3d&tabid=1508&portalid=0&mid=6158","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","   memo"
6158,2016,"November","2016 NSC Examinations (Oct/Nov)","Xitsonga HL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=djSh-z4dHjE%3d&tabid=1508&portalid=0&mid=6158","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","  "
6158,2016,"November","2016 NSC Examinations (Oct/Nov)","Xitsonga HL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=5XXkJxCMVtg%3d&tabid=1508&portalid=0&mid=6158","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","   memo"
2942,2015,"February","2015 Feb/March NSC Examination Papers","Xitsonga HL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=PvL9MoUv_9M%3d&tabid=730&portalid=0&mid=2942","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","  "
2942,2015,"February","2015 Feb/March NSC Examination Papers","Xitsonga HL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=M_AeI66ryzg%3d&tabid=730&portalid=0&mid=2942","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","   memo"
2942,2015,"February","2015 Feb/March NSC Examination Papers","Xitsonga HL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=EuTP0_FGVfo%3d&tabid=730&portalid=0&mid=2942","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","  "
2942,2015,"February","2015 Feb/March NSC Examination Papers","Xitsonga HL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=v0eNYTM7ULI%3d&tabid=730&portalid=0&mid=2942","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","   memo"
2942,2015,"February","2015 Feb/March NSC Examination Papers","Xitsonga HL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=Pt0rddrjMhk%3d&tabid=730&portalid=0&mid=2942","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","  "
2942,2015,"February","2015 Feb/March NSC Examination Papers","Xitsonga HL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=2Xdcc2FDI9Y%3d&tabid=730&portalid=0&mid=2942","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","   memo"
4308,2015,"November","2015 November NSC Examination Papers","Xitsonga HL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=SJlGrSSeW68%3d&tabid=979&portalid=0&mid=4308","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","  "
1689,2014,"February","2014 Feb/March NSC Examination Papers","Xitsonga FAL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=DXqmK54gY1Y%3d&tabid=584&portalid=0&mid=1689","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","  "
1689,2014,"February","2014 Feb/March NSC Examination Papers","Xitsonga FAL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=obmjS2dC-QM%3d&tabid=584&portalid=0&mid=1689","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","   memo"
1689,2014,"February","2014 Feb/March NSC Examination Papers","Xitsonga HL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=aRIAQfNQPjY%3d&tabid=584&portalid=0&mid=1689","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","  "
1689,2014,"February","2014 Feb/March NSC Examination Papers","Xitsonga HL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=yf4C6TB9JnE%3d&tabid=584&portalid=0&mid=1689","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","   memo"
1689,2014,"February","2014 Feb/March NSC Examination Papers","Xitsonga FAL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=YhOLBmRZ4I0%3d&tabid=584&portalid=0&mid=1689","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","  "
1689,2014,"February","2014 Feb/March NSC Examination Papers","Xitsonga FAL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=7RQNbTHP7gI%3d&tabid=584&portalid=0&mid=1689","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","   memo"
1689,2014,"February","2014 Feb/March NSC Examination Papers","Xitsonga HL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=DK_RyHoIoqk%3d&tabid=584&portalid=0&mid=1689","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","  "
1689,2014,"February","2014 Feb/March NSC Examination Papers","Xitsonga HL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=kSG_I92wxVA%3d&tabid=584&portalid=0&mid=1689","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","   memo"
1689,2014,"February","2014 Feb/March NSC Examination Papers","Xitsonga FAL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=uNDqXiwKZxs%3d&tabid=584&portalid=0&mid=1689","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","  "
1689,2014,"February","2014 Feb/March NSC Examination Papers","Xitsonga FAL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=9XqUbT0X2R4%3d&tabid=584&portalid=0&mid=1689","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","   memo"
1689,2014,"February","2014 Feb/March NSC Examination Papers","Xitsonga HL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=XKWqdeuJ58E%3d&tabid=584&portalid=0&mid=1689","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","  "
1689,2014,"February","2014 Feb/March NSC Examination Papers","Xitsonga HL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=PcGNYjpnIso%3d&tabid=584&portalid=0&mid=1689","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","   memo"
1547,2014,"November","2014 November NSC Examination Papers","Xitsonga FAL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=QiTuvsZMI24%3d&tabid=568&portalid=0&mid=1547","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","  "
