"Module_No","Exam_Year","Exam_Sitting","Title","Paper","Module_URL","Subject","Paper_Language","Paper_type","Paper_No","HL_FAL_SAL","Region","NA.","NA..1","filename","fileext"
1885,2013,"November","2013 November NSC Examination Papers ","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=MIVHbaFckYo%3d&tabid=607&portalid=0&mid=1885","Accounting","afrikaans","memo","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Accounting paper 1 afrikaans memo",".pdf"
1885,2013,"November","2013 November NSC Examination Papers ","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=t-xyfCq-sMY%3d&tabid=607&portalid=0&mid=1885","Accounting","english","memo","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Accounting paper 1 english memo",".pdf"
1885,2013,"November","2013 November NSC Examination Papers ","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=lihoFMvOp_w%3d&tabid=607&portalid=0&mid=1885","Accounting","afrikaans","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Accounting paper 1 afrikaans",".pdf"
1885,2013,"November","2013 November NSC Examination Papers ","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=ltUXPwDm130%3d&tabid=607&portalid=0&mid=1885","Accounting","english","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Accounting paper 1 english",".pdf"
1885,2013,"November","2013 November NSC Examination Papers ","paper 1 answer book (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=kCdG9IjgZ4o%3d&tabid=607&portalid=0&mid=1885","Accounting","afrikaans","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Accounting paper 1 afrikaans",".pdf"
1885,2013,"November","2013 November NSC Examination Papers ","paper 1 answer book (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=P5DMFkjWLkY%3d&tabid=607&portalid=0&mid=1885","Accounting","english","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Accounting paper 1 english",".pdf"
1886,2013,"November","2013 November NSC Examination Papers ","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=BcpTCrdQCR8%3d&tabid=607&portalid=0&mid=1886","History","afrikaans","memo","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November History paper 1 afrikaans memo",".pdf"
1886,2013,"November","2013 November NSC Examination Papers ","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=fH4ASIObU-k%3d&tabid=607&portalid=0&mid=1886","History","english","memo","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November History paper 1 english memo",".pdf"
1886,2013,"November","2013 November NSC Examination Papers ","memo paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=qSSzdhZnIkE%3d&tabid=607&portalid=0&mid=1886","History","afrikaans","memo","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November History paper 2 afrikaans memo",".pdf"
1886,2013,"November","2013 November NSC Examination Papers ","memo paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=_EBpu44AjBI%3d&tabid=607&portalid=0&mid=1886","History","english","memo","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November History paper 2 english memo",".pdf"
1886,2013,"November","2013 November NSC Examination Papers ","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=kMDjklZpC7g%3d&tabid=607&portalid=0&mid=1886","History","afrikaans","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November History paper 1 afrikaans",".pdf"
1886,2013,"November","2013 November NSC Examination Papers ","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=5SjNxoAlStY%3d&tabid=607&portalid=0&mid=1886","History","english","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November History paper 1 english",".pdf"
1886,2013,"November","2013 November NSC Examination Papers ","paper 1 addendum (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=ec0JLjDhr7c%3d&tabid=607&portalid=0&mid=1886","History","afrikaans","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November History paper 1 afrikaans",".pdf"
1886,2013,"November","2013 November NSC Examination Papers ","paper 1 addendum (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=kroeh0FLxd0%3d&tabid=607&portalid=0&mid=1886","History","english","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November History paper 1 english",".pdf"
1886,2013,"November","2013 November NSC Examination Papers ","paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=IhVY6oP5Zzg%3d&tabid=607&portalid=0&mid=1886","History","afrikaans","","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November History paper 2 afrikaans",".pdf"
1886,2013,"November","2013 November NSC Examination Papers ","paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=Q0GRinAuzvA%3d&tabid=607&portalid=0&mid=1886","History","english","","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November History paper 2 english",".pdf"
1887,2013,"November","2013 November NSC Examination Papers ","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=9DOmHch5NPI%3d&tabid=607&portalid=0&mid=1887","Hospitality Studies","afrikaans","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Hospitality Studies paper 1 afrikaans",".pdf"
1887,2013,"November","2013 November NSC Examination Papers ","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=sHm31NoV9wE%3d&tabid=607&portalid=0&mid=1887","Hospitality Studies","english","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Hospitality Studies paper 1 english",".pdf"
1888,2013,"November","2013 November NSC Examination Papers ","paper 1 it learner files ","https://www.education.gov.za/LinkClick.aspx?fileticket=xl6B4zUZ59U%3d&tabid=607&portalid=0&mid=1888","Information Technology","information technology","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Information Technology paper 1 information technology",".pdf"
1888,2013,"November","2013 November NSC Examination Papers ","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=mX6kM9hmNp4%3d&tabid=607&portalid=0&mid=1888","Information Technology","afrikaans","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Information Technology paper 1 afrikaans",".pdf"
1888,2013,"November","2013 November NSC Examination Papers ","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=F2j8WrkR7D8%3d&tabid=607&portalid=0&mid=1888","Information Technology","english","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Information Technology paper 1 english",".pdf"
1888,2013,"November","2013 November NSC Examination Papers ","paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=2zX70rYGMAs%3d&tabid=607&portalid=0&mid=1888","Information Technology","afrikaans","","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Information Technology paper 2 afrikaans",".pdf"
1888,2013,"November","2013 November NSC Examination Papers ","paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=M_UMZsC9LG8%3d&tabid=607&portalid=0&mid=1888","Information Technology","english","","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Information Technology paper 2 english",".pdf"
1888,2013,"November","2013 November NSC Examination Papers ","v1 it leerderleers","https://www.education.gov.za/LinkClick.aspx?fileticket=ei3aVhvYKek%3d&tabid=607&portalid=0&mid=1888","Information Technology","information technology","",NA,"","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Information Technology NA information technology",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans fal paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=M69MBittBXg%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans fal",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans sal paper 1 memo (western cape)","https://www.education.gov.za/LinkClick.aspx?fileticket=8d30nsV_Hjw%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","memo","paper 1","sal","western cape",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans sal western cape memo",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans sal paper 1 memo (northern cape)","https://www.education.gov.za/LinkClick.aspx?fileticket=-jq0j2kXKWk%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","memo","paper 1","sal","northern cape",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans sal northern cape memo",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans sal paper 1 memo (north west)","https://www.education.gov.za/LinkClick.aspx?fileticket=Urqv0h_TZQM%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","memo","paper 1","sal","north west",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans sal north west memo",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans sal paper 1 memo (mpumalanga)","https://www.education.gov.za/LinkClick.aspx?fileticket=feqfaZQETp0%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","memo","paper 1","sal","mpumalanga",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans sal mpumalanga memo",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans sal paper 1 memo (limpopo)","https://www.education.gov.za/LinkClick.aspx?fileticket=MrWJQpX8ggA%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","memo","paper 1","sal","limpopo",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans sal limpopo memo",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans sal paper 1 memo (kwazulu natal)","https://www.education.gov.za/LinkClick.aspx?fileticket=NPEZlRSl2m8%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","memo","paper 1","sal","kwazulu-natal",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans sal kwazulu-natal memo",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans sal paper 1 memo (gauteng)","https://www.education.gov.za/LinkClick.aspx?fileticket=16_dqHmRxqA%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","memo","paper 1","sal","gauteng",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans sal gauteng memo",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans sal paper 1 memo (free state)","https://www.education.gov.za/LinkClick.aspx?fileticket=c2qd-1vDZ48%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","memo","paper 1","sal","eastern cape",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans sal eastern cape memo",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans sal paper 1 memo (eastern cape)","https://www.education.gov.za/LinkClick.aspx?fileticket=8x_qmg05nXA%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","memo","paper 1","sal","eastern cape",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans sal eastern cape memo",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans sal paper 1 (western cape)","https://www.education.gov.za/LinkClick.aspx?fileticket=rqztKjZJ7Mo%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","","paper 1","sal","western cape",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans sal western cape",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans sal paper 1 (northern cape)","https://www.education.gov.za/LinkClick.aspx?fileticket=GEKOFS3fcAg%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","","paper 1","sal","northern cape",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans sal northern cape",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans sal paper 1 (north west)","https://www.education.gov.za/LinkClick.aspx?fileticket=7hocbN8mQ6g%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","","paper 1","sal","north west",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans sal north west",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans sal paper 1 (mpumalanga)","https://www.education.gov.za/LinkClick.aspx?fileticket=NuMBZktSDkU%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","","paper 1","sal","mpumalanga",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans sal mpumalanga",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans sal paper 1 (limpopo)","https://www.education.gov.za/LinkClick.aspx?fileticket=SGghIxgwI5Y%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","","paper 1","sal","limpopo",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans sal limpopo",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans sal paper 1 (kwazulu natal)","https://www.education.gov.za/LinkClick.aspx?fileticket=bxLjHWkJNmI%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","","paper 1","sal","kwazulu-natal",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans sal kwazulu-natal",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans sal paper 1 (gauteng)","https://www.education.gov.za/LinkClick.aspx?fileticket=GX2iJc-xstM%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","","paper 1","sal","gauteng",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans sal gauteng",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans sal paper 1 (free state)","https://www.education.gov.za/LinkClick.aspx?fileticket=rdLBsNGEu84%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","","paper 1","sal","eastern cape",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans sal eastern cape",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans sal paper 1 (eastern cape)","https://www.education.gov.za/LinkClick.aspx?fileticket=wQfgHOgqFhY%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","","paper 1","sal","eastern cape",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans sal eastern cape",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans hl paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=J4ACOeimWas%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","memo","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 3 afrikaans hl memo",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans hl paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=S15O40T9K0o%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 3 afrikaans hl",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans hl paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=GKfDVHcG2JQ%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","memo","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 2 afrikaans hl memo",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans hl paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=rUyjP0U-vmk%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 2 afrikaans hl",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans hl paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=zY7WB2qJ-Mg%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","memo","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans hl memo",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans hl paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=2C5MNK6wxNY%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans hl",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans fal paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=VuMtmPaaLtw%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","memo","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 3 afrikaans fal memo",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans fal paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=VvXDP6RTlRE%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 3 afrikaans fal",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans fal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=FwsFXyMpBQI%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","memo","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 2 afrikaans fal memo",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans fal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=pB7pDYbbKVk%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 2 afrikaans fal",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans fal paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=fKQh913ZLgY%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","memo","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 1 afrikaans fal memo",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans sal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=Uxo5YAqgDjQ%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","","paper 2","sal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 2 afrikaans sal",".pdf"
1890,2013,"November","2013 November NSC Examination Papers ","afrikaans sal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=peQmOJSahRA%3d&tabid=607&portalid=0&mid=1890","Afrikaans","afrikaans","memo","paper 2","sal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Afrikaans paper 2 afrikaans sal memo",".pdf"
1891,2013,"November","2013 November NSC Examination Papers ","english fal paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=i5QHCMJSnC4%3d&tabid=607&portalid=0&mid=1891","English","english","","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November English paper 1 english fal",".pdf"
1891,2013,"November","2013 November NSC Examination Papers ","english fal paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=eBxRfLBCTM0%3d&tabid=607&portalid=0&mid=1891","English","english","memo","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November English paper 1 english fal memo",".pdf"
1891,2013,"November","2013 November NSC Examination Papers ","english fal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=f_ePBuIfvJI%3d&tabid=607&portalid=0&mid=1891","English","english","","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November English paper 2 english fal",".pdf"
1891,2013,"November","2013 November NSC Examination Papers ","english fal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=7d1__J5ntI8%3d&tabid=607&portalid=0&mid=1891","English","english","memo","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November English paper 2 english fal memo",".pdf"
1891,2013,"November","2013 November NSC Examination Papers ","english fal paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=EmbA36pMIBU%3d&tabid=607&portalid=0&mid=1891","English","english","","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November English paper 3 english fal",".pdf"
1891,2013,"November","2013 November NSC Examination Papers ","english fal paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=PMaPjh8OteA%3d&tabid=607&portalid=0&mid=1891","English","english","memo","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November English paper 3 english fal memo",".pdf"
1891,2013,"November","2013 November NSC Examination Papers ","english hl paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=qTSQUVsif9M%3d&tabid=607&portalid=0&mid=1891","English","english","","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November English paper 1 english hl",".pdf"
1891,2013,"November","2013 November NSC Examination Papers ","english hl paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=LXiCaXZaJMM%3d&tabid=607&portalid=0&mid=1891","English","english","memo","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November English paper 1 english hl memo",".pdf"
1891,2013,"November","2013 November NSC Examination Papers ","english hl paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=6dsrzjvXDc8%3d&tabid=607&portalid=0&mid=1891","English","english","","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November English paper 2 english hl",".pdf"
1891,2013,"November","2013 November NSC Examination Papers ","english hl paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=R8cbJO3ALSs%3d&tabid=607&portalid=0&mid=1891","English","english","memo","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November English paper 2 english hl memo",".pdf"
1891,2013,"November","2013 November NSC Examination Papers ","english hl paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=ivuzbJuWoCQ%3d&tabid=607&portalid=0&mid=1891","English","english","","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November English paper 3 english hl",".pdf"
1891,2013,"November","2013 November NSC Examination Papers ","english hl paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=NCInCxmhlX8%3d&tabid=607&portalid=0&mid=1891","English","english","memo","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November English paper 3 english hl memo",".pdf"
1891,2013,"November","2013 November NSC Examination Papers ","english sal paper 1 (gauteng)","https://www.education.gov.za/LinkClick.aspx?fileticket=aWMjk2yBqwk%3d&tabid=607&portalid=0&mid=1891","English","english","","paper 1","sal","gauteng",NA,NA,"C:/DEV/R/data/pastpapers/2013 November English paper 1 english sal gauteng",".pdf"
1891,2013,"November","2013 November NSC Examination Papers ","english sal paper 1 memo (gauteng)","https://www.education.gov.za/LinkClick.aspx?fileticket=iWgCPMr_t_k%3d&tabid=607&portalid=0&mid=1891","English","english","memo","paper 1","sal","gauteng",NA,NA,"C:/DEV/R/data/pastpapers/2013 November English paper 1 english sal gauteng memo",".pdf"
1891,2013,"November","2013 November NSC Examination Papers ","english sal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=KCLC-Ge-3nU%3d&tabid=607&portalid=0&mid=1891","English","english","","paper 2","sal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November English paper 2 english sal",".pdf"
1891,2013,"November","2013 November NSC Examination Papers ","english sal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=nDAPzzJze2c%3d&tabid=607&portalid=0&mid=1891","English","english","memo","paper 2","sal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November English paper 2 english sal memo",".pdf"
1892,2013,"November","2013 November NSC Examination Papers ","isindebele fal paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=HoS7sshyXoQ%3d&tabid=607&portalid=0&mid=1892","IsiNdebele","isindebele","","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiNdebele paper 1 isindebele fal",".pdf"
1892,2013,"November","2013 November NSC Examination Papers ","isindebele fal paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=T9DmSwrqn-c%3d&tabid=607&portalid=0&mid=1892","IsiNdebele","isindebele","memo","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiNdebele paper 1 isindebele fal memo",".pdf"
1892,2013,"November","2013 November NSC Examination Papers ","isindebele fal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=wSDruSPlXc8%3d&tabid=607&portalid=0&mid=1892","IsiNdebele","isindebele","","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiNdebele paper 2 isindebele fal",".pdf"
1892,2013,"November","2013 November NSC Examination Papers ","isindebele fal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=UBfplk7H7GU%3d&tabid=607&portalid=0&mid=1892","IsiNdebele","isindebele","memo","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiNdebele paper 2 isindebele fal memo",".pdf"
1892,2013,"November","2013 November NSC Examination Papers ","isindebele fal paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=PtFGH5tDD4Y%3d&tabid=607&portalid=0&mid=1892","IsiNdebele","isindebele","","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiNdebele paper 3 isindebele fal",".pdf"
1892,2013,"November","2013 November NSC Examination Papers ","isindebele fal paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=FyooGzq3BCU%3d&tabid=607&portalid=0&mid=1892","IsiNdebele","isindebele","memo","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiNdebele paper 3 isindebele fal memo",".pdf"
1892,2013,"November","2013 November NSC Examination Papers ","isindebele hl paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=F2ihWTPcDAw%3d&tabid=607&portalid=0&mid=1892","IsiNdebele","isindebele","","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiNdebele paper 1 isindebele hl",".pdf"
1892,2013,"November","2013 November NSC Examination Papers ","isindebele hl paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=0OiFh9c3uh4%3d&tabid=607&portalid=0&mid=1892","IsiNdebele","isindebele","memo","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiNdebele paper 1 isindebele hl memo",".pdf"
1892,2013,"November","2013 November NSC Examination Papers ","isindebele hl paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=G-NxzXMDylM%3d&tabid=607&portalid=0&mid=1892","IsiNdebele","isindebele","","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiNdebele paper 2 isindebele hl",".pdf"
1892,2013,"November","2013 November NSC Examination Papers ","isindebele hl paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=87qTr-AiE1c%3d&tabid=607&portalid=0&mid=1892","IsiNdebele","isindebele","memo","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiNdebele paper 2 isindebele hl memo",".pdf"
